,timestamp,publish,media_size,location,user_id
27572,96736,0,240185,"(3.08, 101.42)",189
27573,96778,0,107035,"(40.02, 32.54)",30
27574,96778,0,117868,"(13.5, 100.29)",127
27575,96781,0,91663,"(77.02, 38.53)",210
27576,96782,0,85310,"(77.02, 38.53)",30
27577,96787,0,115046,"(47.56, 15.47)",30
27578,96794,0,179245,"(48.08, 11.35)",127
27579,96798,0,46101,"(77.02, 38.53)",221
27580,96800,0,18328,"(34.2, 58.3)",221
27581,96806,1,62984,"(40.02, 32.54)",127
27582,96812,0,66892,"(47.56, 15.47)",65
27583,96820,1,137249,"(48.51, 2.2)",113
27584,96823,0,4708,"(77.02, 38.53)",113
27585,96824,1,74279,"(51.3, 0.07)",221
27586,96831,0,138226,"(51.3, 0.07)",108
27587,96851,0,118128,"(77.02, 38.53)",127
27588,96867,0,41005,"(23.38, 102.33)",112
27589,96872,0,66451,"(40.02, 32.54)",112
27590,96884,0,36260,"(77.02, 38.53)",210
27591,96888,0,64245,"(28.36, 77.12)",90
27592,96910,0,116780,"(77.02, 38.53)",122
27593,96915,0,34187,"(77.02, 38.53)",81
27594,96917,0,104337,"(35.42, 139.0)",90
27595,96918,0,25681,"(47.56, 15.47)",65
27596,96918,0,8670,"(6.15, 75.36)",65
27597,96928,0,23335,"(77.02, 38.53)",191
27598,96937,0,139887,"(40.02, 32.54)",191
27599,96942,0,88429,"(35.42, 139.0)",143
27600,96948,0,115023,"(35.42, 139.0)",99
27601,96953,0,82529,"(21.3, 39.1)",65
27602,96962,0,71174,"(77.02, 38.53)",138
27603,96987,0,59686,"(47.56, 15.47)",43
27604,96993,0,38267,"(47.56, 15.47)",191
27605,96996,0,44697,"(28.36, 77.12)",106
27606,96999,0,20021,"(77.02, 38.53)",13
27607,97000,0,55792,"(28.36, 77.12)",90
27608,97001,0,75333,"(40.02, 32.54)",191
27609,97002,0,74459,"(51.3, 0.07)",221
27610,97005,0,31774,"(35.42, 139.0)",99
27611,97010,0,164220,"(77.02, 38.53)",65
27612,97018,0,96239,"(35.42, 139.0)",20
27613,97027,0,25677,"(34.2, 58.3)",191
27614,97033,0,159867,"(35.42, 139.0)",140
27615,97034,0,177632,"(77.02, 38.53)",59
27616,97044,0,260259,"(77.02, 38.53)",59
27617,97047,0,92038,"(28.36, 77.12)",191
27618,97050,0,223271,"(49.13, 123.06)",191
27619,97053,0,199610,"(28.36, 77.12)",221
27620,97074,0,132240,"(77.02, 38.53)",108
27621,97078,0,85497,"(51.3, 0.07)",108
27622,97083,0,43851,"(13.5, 100.29)",100
27623,97085,0,68932,"(77.02, 38.53)",128
27624,97085,0,81624,"(14.37, 121.0)",52
27625,97088,0,20011,"(35.42, 139.0)",81
27626,97088,0,100885,"(35.42, 139.0)",20
27627,97090,0,26913,"(48.51, 2.2)",221
27628,97090,0,63636,"(40.02, 32.54)",81
27629,97090,0,72763,"(35.42, 139.0)",81
27630,97090,0,96293,"(48.08, 11.35)",90
27631,97090,0,51108,"(48.51, 2.2)",221
27632,97096,0,28499,"(6.12, 106.5)",90
27633,97098,0,23318,"(35.42, 139.0)",140
27634,97099,0,85354,"(47.56, 15.47)",127
27635,97104,1,24304,"(30.0, 31.17)",20
27636,97136,0,7753,"(51.3, 0.07)",221
27637,97136,0,168589,"(49.13, 123.06)",221
27638,97140,0,127138,"(34.2, 58.3)",21
27639,97150,0,200759,"(49.13, 123.06)",21
27640,97152,0,29289,"(14.37, 121.0)",21
27641,97158,1,225769,"(14.37, 121.0)",140
27642,97159,0,83793,"(35.42, 139.0)",100
27643,97159,0,27815,"(23.38, 102.33)",100
27644,97162,0,68359,"(77.02, 38.53)",100
27645,97166,0,82143,"(35.42, 139.0)",6
27646,97166,0,78907,"(23.38, 102.33)",100
27647,97175,0,225277,"(77.02, 38.53)",20
27648,97175,0,354070,"(13.5, 100.29)",20
27649,97176,0,29246,"(6.12, 106.5)",40
27650,97208,0,58716,"(51.3, 0.07)",65
27651,97208,0,90839,"(35.42, 139.0)",38
27652,97210,0,92903,"(6.12, 106.5)",38
27653,97219,0,170101,"(13.5, 100.29)",52
27654,97221,0,66537,"(13.5, 100.29)",65
27655,97226,0,191492,"(23.38, 102.33)",32
27656,97238,1,186478,"(77.02, 38.53)",100
27657,97242,0,365852,"(48.51, 2.2)",96
27658,97261,0,62284,"(14.37, 121.0)",73
27659,97263,0,15623,"(77.02, 38.53)",140
27660,97283,0,74259,"(51.3, 0.07)",114
27661,97291,0,6125,"(51.3, 0.07)",114
27662,97296,0,78837,"(28.36, 77.12)",128
27663,97299,0,33091,"(28.36, 77.12)",191
27664,97301,0,95614,"(40.02, 32.54)",191
27665,97301,0,242471,"(35.42, 139.0)",209
27666,97302,0,61626,"(35.42, 139.0)",191
27667,97303,0,128317,"(6.12, 106.5)",73
27668,97304,0,10892,"(77.02, 38.53)",210
27669,97313,0,106690,"(49.13, 123.06)",38
27670,97314,0,65079,"(6.15, 75.36)",209
27671,97319,0,32529,"(51.3, 0.07)",128
27672,97327,0,82700,"(35.42, 139.0)",3
27673,97332,0,23443,"(41.18, 2.06)",40
27674,97334,0,17084,"(6.12, 106.5)",218
27675,97335,0,31178,"(77.02, 38.53)",44
27676,97335,0,733001,"(47.56, 15.47)",218
27677,97348,0,100728,"(14.37, 121.0)",12
27678,97348,0,711188,"(77.02, 38.53)",21
27679,97359,1,140465,"(51.3, 0.07)",94
27680,97363,0,12525,"(48.51, 2.2)",40
27681,97364,1,96117,"(41.18, 2.06)",94
27682,97373,0,47112,"(23.38, 102.33)",96
27683,97388,0,73284,"(40.02, 32.54)",94
27684,97399,0,65472,"(28.36, 77.12)",100
27685,97400,0,401714,"(77.02, 38.53)",43
27686,97402,0,76088,"(28.36, 77.12)",40
27687,97412,0,30029,"(13.5, 100.29)",132
27688,97413,0,67946,"(21.3, 39.1)",59
27689,97417,0,271830,"(77.02, 38.53)",1
27690,97417,0,132425,"(35.42, 139.0)",182
27691,97422,0,236821,"(14.37, 121.0)",12
27692,97424,0,119645,"(35.42, 139.0)",12
27693,97426,0,82302,"(48.51, 2.2)",100
27694,97428,1,194150,"(23.38, 102.33)",20
27695,97440,0,84708,"(51.3, 0.07)",65
27696,97447,0,57083,"(77.02, 38.53)",43
27697,97448,0,2216,"(6.12, 106.5)",73
27698,97449,0,119719,"(48.08, 11.35)",38
27699,97452,0,118980,"(14.37, 121.0)",12
27700,97460,0,786037,"(77.02, 38.53)",113
27701,97464,0,70405,"(28.36, 77.12)",96
27702,97465,0,77401,"(6.12, 106.5)",43
27703,97471,0,10995,"(48.08, 11.35)",38
27704,97473,0,64753,"(51.3, 0.07)",43
27705,97481,0,164915,"(35.42, 139.0)",73
27706,97481,0,30772,"(40.02, 32.54)",191
27707,97483,0,139840,"(40.02, 32.54)",21
27708,97484,0,57220,"(47.56, 15.47)",38
27709,97485,0,77474,"(23.38, 102.33)",38
27710,97486,0,60440,"(35.42, 139.0)",59
27711,97487,0,71630,"(41.18, 2.06)",59
27712,97490,0,279448,"(35.42, 139.0)",59
27713,97494,0,286189,"(77.02, 38.53)",31
27714,97498,0,50729,"(77.02, 38.53)",31
27715,97502,0,104348,"(14.37, 121.0)",38
27716,97504,0,2723,"(21.3, 39.1)",191
27717,97505,0,127873,"(41.18, 2.06)",132
27718,97519,0,270567,"(49.13, 123.06)",38
27719,97519,0,301204,"(23.38, 102.33)",38
27720,97520,0,98461,"(48.08, 11.35)",38
27721,97536,0,143520,"(34.2, 58.3)",43
27722,97551,0,93284,"(49.13, 123.06)",90
27723,97563,0,71615,"(35.42, 139.0)",12
27724,97587,1,704942,"(77.02, 38.53)",43
27725,97588,0,63941,"(21.3, 39.1)",45
27726,97598,1,117328,"(77.02, 38.53)",74
27727,97627,1,45164,"(48.08, 11.35)",159
27728,97637,0,65570,"(6.12, 106.5)",12
27729,97657,0,15964,"(40.02, 32.54)",59
27730,97667,0,264791,"(77.02, 38.53)",213
27731,97676,0,163552,"(13.5, 100.29)",213
27732,97690,0,51563,"(49.13, 123.06)",115
27733,97699,0,249096,"(77.02, 38.53)",132
27734,97713,0,44908,"(35.42, 139.0)",213
27735,97721,0,49623,"(77.02, 38.53)",209
27736,97722,0,196609,"(41.18, 2.06)",209
27737,97735,0,129267,"(34.2, 58.3)",214
27738,97736,0,76120,"(23.38, 102.33)",214
27739,97737,0,196146,"(21.3, 39.1)",74
27740,97740,0,73821,"(77.02, 38.53)",21
27741,97747,0,30550,"(47.56, 15.47)",128
27742,97749,0,93212,"(35.42, 139.0)",21
27743,97750,0,112705,"(35.42, 139.0)",21
27744,97750,0,21989,"(77.02, 38.53)",23
27745,97751,0,55748,"(77.02, 38.53)",23
27746,97753,0,45493,"(13.5, 100.29)",21
27747,97755,0,48111,"(21.3, 39.1)",23
27748,97756,0,270662,"(49.13, 123.06)",191
27749,97757,0,25208,"(77.02, 38.53)",43
27750,97760,0,124310,"(21.3, 39.1)",128
27751,97762,0,43755,"(77.02, 38.53)",203
27752,97769,0,227200,"(6.12, 106.5)",214
27753,97770,0,19366,"(35.42, 139.0)",214
27754,97772,0,40864,"(35.42, 139.0)",40
27755,97776,0,103855,"(40.02, 32.54)",32
27756,97778,0,134674,"(23.38, 102.33)",203
27757,97783,0,83200,"(40.02, 32.54)",191
27758,97787,0,57461,"(48.51, 2.2)",40
27759,97788,0,76457,"(23.38, 102.33)",40
27760,97789,0,86161,"(21.3, 39.1)",108
27761,97793,0,42413,"(35.42, 139.0)",128
27762,97797,0,47090,"(35.42, 139.0)",191
27763,97798,0,40224,"(47.56, 15.47)",203
27764,97798,0,37125,"(77.02, 38.53)",21
27765,97805,0,7817,"(35.42, 139.0)",35
27766,97807,0,46634,"(47.56, 15.47)",35
27767,97812,0,534534,"(35.42, 139.0)",78
27768,97841,0,86936,"(40.02, 32.54)",35
27769,97848,0,125711,"(35.42, 139.0)",40
27770,97858,0,18087,"(47.56, 15.47)",128
27771,97867,0,944591,"(51.3, 0.07)",83
27772,97868,0,67584,"(77.02, 38.53)",32
27773,97879,1,29708,"(14.37, 121.0)",78
27774,97884,0,101707,"(35.42, 139.0)",32
27775,97892,1,66045,"(14.37, 121.0)",128
27776,97893,0,21703,"(77.02, 38.53)",83
27777,97898,0,184104,"(23.38, 102.33)",35
27778,97903,0,47640,"(48.08, 11.35)",35
27779,97918,0,21848,"(77.02, 38.53)",164
27780,97925,0,13647,"(28.36, 77.12)",38
27781,97928,0,224048,"(23.38, 102.33)",40
27782,97933,0,64320,"(14.37, 121.0)",40
27783,97942,0,157114,"(21.3, 39.1)",153
27784,97952,0,37346,"(51.3, 0.07)",38
27785,97957,0,71631,"(51.3, 0.07)",213
27786,97961,0,53673,"(21.3, 39.1)",83
27787,97962,0,205803,"(35.42, 139.0)",83
27788,97971,0,131557,"(6.12, 106.5)",74
27789,97979,0,15426,"(34.2, 58.3)",74
27790,97992,0,116611,"(28.36, 77.12)",52
27791,98007,0,31064,"(35.42, 139.0)",38
27792,98017,0,48546,"(47.56, 15.47)",83
27793,98031,0,15015,"(77.02, 38.53)",13
27794,98042,0,57512,"(47.56, 15.47)",149
27795,98046,0,61601,"(47.56, 15.47)",38
27796,98049,0,28793,"(6.15, 75.36)",38
27797,98057,0,22027,"(48.51, 2.2)",83
27798,98063,0,226973,"(48.51, 2.2)",52
27799,98087,0,10140,"(77.02, 38.53)",128
27800,98091,0,122594,"(77.02, 38.53)",51
27801,98119,0,68453,"(49.13, 123.06)",51
27802,98129,0,30133,"(21.3, 39.1)",38
27803,98133,0,200686,"(34.2, 58.3)",51
27804,98133,0,27629,"(35.42, 139.0)",132
27805,98134,0,176149,"(77.02, 38.53)",23
27806,98158,0,113711,"(35.42, 139.0)",51
27807,98163,0,160491,"(13.5, 100.29)",40
27808,98178,0,199196,"(6.12, 106.5)",160
27809,98179,0,36228,"(47.56, 15.47)",127
27810,98181,0,50443,"(77.02, 38.53)",93
27811,98185,0,15362,"(35.42, 139.0)",73
27812,98186,0,136181,"(35.42, 139.0)",160
27813,98186,0,143485,"(51.3, 0.07)",160
27814,98200,0,118390,"(21.3, 39.1)",113
27815,98202,0,10522,"(28.36, 77.12)",38
27816,98205,0,87159,"(37.35, 127.03)",113
27817,98213,0,207032,"(47.56, 15.47)",73
27818,98217,0,72727,"(34.2, 58.3)",132
27819,98222,0,115860,"(35.42, 139.0)",127
27820,98223,0,108953,"(77.02, 38.53)",128
27821,98227,0,107867,"(47.56, 15.47)",193
27822,98234,0,60987,"(28.36, 77.12)",209
27823,98250,0,84910,"(35.42, 139.0)",12
27824,98267,0,67869,"(48.51, 2.2)",12
27825,98268,0,57420,"(48.51, 2.2)",193
27826,98270,0,19584,"(49.13, 123.06)",193
27827,98274,0,26468,"(35.42, 139.0)",73
27828,98278,0,104803,"(35.42, 139.0)",193
27829,98279,0,93358,"(28.36, 77.12)",193
27830,98286,0,43144,"(35.42, 139.0)",93
27831,98289,0,40954,"(47.56, 15.47)",127
27832,98290,0,87295,"(51.3, 0.07)",6
27833,98290,1,53649,"(77.02, 38.53)",12
27834,98296,0,71752,"(35.42, 139.0)",12
27835,98303,0,114735,"(77.02, 38.53)",127
27836,98303,0,106199,"(14.37, 121.0)",127
27837,98306,0,44331,"(35.42, 139.0)",96
27838,98311,0,100429,"(51.3, 0.07)",93
27839,98311,0,59015,"(77.02, 38.53)",93
27840,98312,0,80717,"(40.02, 32.54)",73
27841,98322,0,127653,"(28.36, 77.12)",73
27842,98329,0,22554,"(28.36, 77.12)",30
27843,98340,0,46056,"(77.02, 38.53)",90
27844,98347,1,79343,"(35.42, 139.0)",38
27845,98347,0,39019,"(48.51, 2.2)",38
27846,98351,0,119696,"(77.02, 38.53)",163
27847,98353,0,57980,"(77.02, 38.53)",96
27848,98356,0,93783,"(77.02, 38.53)",38
27849,98360,0,48891,"(77.02, 38.53)",38
27850,98362,0,75792,"(77.02, 38.53)",160
27851,98365,0,151478,"(35.42, 139.0)",112
27852,98366,0,116435,"(77.02, 38.53)",112
27853,98368,0,40653,"(77.02, 38.53)",160
27854,98371,0,96993,"(47.56, 15.47)",6
27855,98373,0,52875,"(28.36, 77.12)",32
27856,98384,0,110495,"(77.02, 38.53)",6
27857,98387,0,16763,"(21.3, 39.1)",159
27858,98388,0,122903,"(77.02, 38.53)",32
27859,98407,0,34304,"(13.5, 100.29)",90
27860,98411,0,254757,"(35.42, 139.0)",121
27861,98412,0,14738,"(35.42, 139.0)",193
27862,98421,0,184787,"(51.3, 0.07)",38
27863,98421,0,28604,"(47.56, 15.47)",65
27864,98433,0,96349,"(77.02, 38.53)",159
27865,98433,0,157868,"(48.08, 11.35)",159
27866,98452,0,325803,"(3.08, 101.42)",90
27867,98453,0,18332,"(77.02, 38.53)",100
27868,98462,0,137307,"(77.02, 38.53)",106
27869,98467,0,152224,"(77.02, 38.53)",100
27870,98472,0,163639,"(48.51, 2.2)",128
27871,98486,0,28844,"(21.3, 39.1)",38
27872,98489,0,54254,"(48.51, 2.2)",34
27873,98495,0,208459,"(6.12, 106.5)",68
27874,98501,0,122589,"(30.0, 31.17)",20
27875,98502,0,47669,"(35.42, 139.0)",209
27876,98508,0,203842,"(35.42, 139.0)",209
27877,98508,0,305607,"(35.42, 139.0)",106
27878,98509,0,1460,"(40.02, 32.54)",38
27879,98512,0,20799,"(35.42, 139.0)",20
27880,98513,0,37610,"(28.36, 77.12)",52
27881,98518,0,24040,"(41.18, 2.06)",127
27882,98523,0,110874,"(35.42, 139.0)",6
27883,98526,0,29252,"(49.13, 123.06)",65
27884,98526,0,87778,"(77.02, 38.53)",65
27885,98528,0,37177,"(35.42, 139.0)",40
27886,98533,0,83320,"(77.02, 38.53)",106
27887,98549,0,47798,"(40.02, 32.54)",100
27888,98553,0,126251,"(28.36, 77.12)",221
27889,98555,0,55831,"(35.42, 139.0)",115
27890,98556,0,32132,"(51.3, 0.07)",221
27891,98556,0,60501,"(35.42, 139.0)",127
27892,98557,0,73543,"(47.56, 15.47)",209
27893,98558,0,10707,"(77.02, 38.53)",38
27894,98560,0,189323,"(35.42, 139.0)",100
27895,98568,0,206221,"(35.42, 139.0)",38
27896,98571,0,140637,"(77.02, 38.53)",127
27897,98575,0,106023,"(35.42, 139.0)",183
27898,98581,0,36977,"(28.36, 77.12)",159
27899,98594,0,29692,"(77.02, 38.53)",107
27900,98596,0,80861,"(6.12, 106.5)",32
27901,98600,1,161786,"(30.0, 31.17)",163
27902,98607,0,22357,"(35.42, 139.0)",115
27903,98607,0,35605,"(35.42, 139.0)",115
27904,98619,0,150661,"(77.02, 38.53)",12
27905,98621,0,114134,"(77.02, 38.53)",100
27906,98623,0,130134,"(6.12, 106.5)",133
27907,98635,0,298217,"(77.02, 38.53)",65
27908,98644,0,53522,"(49.13, 123.06)",125
27909,98646,0,51167,"(6.12, 106.5)",125
27910,98659,0,17830,"(77.02, 38.53)",113
27911,98660,0,157141,"(51.3, 0.07)",12
27912,98665,0,57293,"(77.02, 38.53)",102
27913,98666,0,123989,"(77.02, 38.53)",115
27914,98670,0,72524,"(21.3, 39.1)",214
27915,98670,0,32030,"(13.5, 100.29)",113
27916,98672,0,217701,"(51.3, 0.07)",113
27917,98673,0,105627,"(35.42, 139.0)",52
27918,98675,0,144740,"(34.2, 58.3)",115
27919,98690,0,106564,"(21.3, 39.1)",127
27920,98696,1,35404,"(3.08, 101.42)",52
27921,98705,1,135068,"(77.02, 38.53)",127
27922,98708,0,34966,"(34.2, 58.3)",127
27923,98708,0,25377,"(77.02, 38.53)",127
27924,98709,0,54255,"(35.42, 139.0)",113
27925,98714,0,129117,"(28.36, 77.12)",90
27926,98716,0,102678,"(6.12, 106.5)",90
27927,98732,0,48639,"(6.12, 106.5)",121
27928,98732,0,54673,"(77.02, 38.53)",20
27929,98732,0,88440,"(28.36, 77.12)",149
27930,98735,0,68689,"(77.02, 38.53)",90
27931,98739,0,189516,"(77.02, 38.53)",184
27932,98740,0,34832,"(6.12, 106.5)",32
27933,98740,1,62553,"(77.02, 38.53)",184
27934,98748,0,96839,"(77.02, 38.53)",43
27935,98751,0,43952,"(35.42, 139.0)",149
27936,98752,0,61919,"(35.42, 139.0)",133
27937,98757,0,45554,"(48.51, 2.2)",128
27938,98760,0,16641,"(77.02, 38.53)",43
27939,98760,0,158533,"(14.37, 121.0)",127
27940,98761,0,197178,"(6.12, 106.5)",127
27941,98770,0,82242,"(6.15, 75.36)",37
27942,98771,0,85897,"(30.0, 31.17)",37
27943,98773,0,50401,"(37.35, 127.03)",102
27944,98776,0,1209172,"(77.02, 38.53)",198
27945,98777,0,126010,"(41.18, 2.06)",198
27946,98777,0,194873,"(40.02, 32.54)",37
27947,98778,0,11385,"(34.2, 58.3)",43
27948,98780,0,18062,"(48.51, 2.2)",195
27949,98787,0,310378,"(14.37, 121.0)",115
27950,98790,0,46173,"(48.51, 2.2)",59
27951,98797,0,162449,"(77.02, 38.53)",37
27952,98804,1,31745,"(21.3, 39.1)",52
27953,98805,0,40059,"(77.02, 38.53)",43
27954,98810,0,117632,"(77.02, 38.53)",128
27955,98812,0,219359,"(41.18, 2.06)",128
27956,98815,0,109145,"(40.02, 32.54)",74
27957,98818,0,36453,"(47.56, 15.47)",128
27958,98819,0,165415,"(77.02, 38.53)",128
27959,98825,0,23229,"(35.42, 139.0)",59
27960,98825,0,51722,"(13.5, 100.29)",37
27961,98828,0,341072,"(77.02, 38.53)",6
27962,98830,0,99398,"(6.15, 75.36)",52
27963,98832,0,112453,"(77.02, 38.53)",26
27964,98834,0,115022,"(47.56, 15.47)",100
27965,98835,0,53201,"(13.5, 100.29)",78
27966,98837,0,71244,"(35.42, 139.0)",102
27967,98837,0,91224,"(77.02, 38.53)",184
27968,98837,0,28988,"(41.18, 2.06)",102
27969,98838,0,141832,"(49.13, 123.06)",184
27970,98848,0,32228,"(35.42, 139.0)",52
27971,98852,0,289710,"(77.02, 38.53)",198
27972,98856,0,110036,"(77.02, 38.53)",6
27973,98858,0,196375,"(48.51, 2.2)",6
27974,98859,0,46558,"(47.56, 15.47)",6
27975,98862,0,244737,"(28.36, 77.12)",6
27976,98863,0,39396,"(40.02, 32.54)",52
27977,98869,0,23291,"(77.02, 38.53)",195
27978,98870,0,71029,"(77.02, 38.53)",100
27979,98873,0,81838,"(21.3, 39.1)",20
27980,98876,0,57017,"(51.3, 0.07)",24
27981,98891,0,26364,"(47.56, 15.47)",102
27982,98906,0,67524,"(51.3, 0.07)",20
27983,98908,0,156055,"(77.02, 38.53)",102
27984,98908,0,62527,"(51.3, 0.07)",195
27985,98916,0,22730,"(35.42, 139.0)",38
27986,98917,0,79007,"(21.3, 39.1)",198
27987,98925,0,70515,"(35.42, 139.0)",133
27988,98926,0,87233,"(35.42, 139.0)",40
27989,98927,0,61774,"(3.08, 101.42)",127
27990,98928,0,1591037,"(35.42, 139.0)",20
27991,98932,0,58332,"(28.36, 77.12)",127
27992,98933,1,32935,"(77.02, 38.53)",127
27993,98936,0,9157,"(77.02, 38.53)",90
27994,98940,0,47826,"(21.3, 39.1)",102
27995,98945,0,8671,"(77.02, 38.53)",195
27996,98945,0,175142,"(47.56, 15.47)",133
27997,98956,0,66464,"(6.15, 75.36)",37
27998,98961,0,15195,"(6.15, 75.36)",164
27999,98964,0,59788,"(77.02, 38.53)",37
28000,98965,0,85637,"(35.42, 139.0)",164
28001,98965,0,113108,"(77.02, 38.53)",164
28002,98967,1,73382,"(47.56, 15.47)",43
28003,98973,0,76698,"(48.08, 11.35)",9
28004,98977,0,42241,"(35.42, 139.0)",209
28005,98979,0,24698,"(13.5, 100.29)",128
28006,98984,0,104874,"(77.02, 38.53)",128
28007,98992,0,32087,"(28.36, 77.12)",173
28008,98999,0,77581,"(40.02, 32.54)",128
28009,99002,0,87957,"(21.3, 39.1)",159
28010,99005,1,6644,"(6.12, 106.5)",209
28011,99007,0,95118,"(13.5, 100.29)",94
28012,99008,0,19633,"(35.42, 139.0)",40
28013,99022,0,43633,"(77.02, 38.53)",38
28014,99026,0,67730,"(35.42, 139.0)",59
28015,99028,0,87639,"(34.2, 58.3)",63
28016,99032,0,10911,"(6.12, 106.5)",173
28017,99037,0,9651,"(47.56, 15.47)",159
28018,99048,0,990242,"(14.37, 121.0)",63
28019,99049,0,131667,"(6.12, 106.5)",128
28020,99053,0,202455,"(35.42, 139.0)",209
28021,99055,0,65524,"(51.3, 0.07)",211
28022,99058,0,396784,"(28.36, 77.12)",12
28023,99070,0,27021,"(6.15, 75.36)",140
28024,99072,0,173490,"(6.12, 106.5)",21
28025,99092,0,58656,"(28.36, 77.12)",140
28026,99092,1,59475,"(3.08, 101.42)",173
28027,99093,1,77398,"(35.42, 139.0)",6
28028,99096,1,99492,"(77.02, 38.53)",12
28029,99101,0,60667,"(6.12, 106.5)",173
28030,99104,0,140590,"(48.51, 2.2)",38
28031,99107,0,55708,"(49.13, 123.06)",52
28032,99109,0,47492,"(47.56, 15.47)",140
28033,99115,0,63297,"(6.15, 75.36)",140
28034,99128,0,12321,"(30.0, 31.17)",38
28035,99132,0,37677,"(35.42, 139.0)",209
28036,99133,0,107087,"(47.56, 15.47)",211
28037,99134,0,38581,"(35.42, 139.0)",113
28038,99136,0,54232,"(77.02, 38.53)",113
28039,99141,0,105552,"(28.36, 77.12)",211
28040,99144,0,2719,"(21.3, 39.1)",37
28041,99144,0,80393,"(30.0, 31.17)",183
28042,99149,0,140790,"(48.51, 2.2)",9
28043,99150,0,177894,"(77.02, 38.53)",24
28044,99151,0,53389,"(77.02, 38.53)",140
28045,99151,0,150091,"(35.42, 139.0)",140
28046,99158,0,205772,"(48.08, 11.35)",153
28047,99158,0,54084,"(6.12, 106.5)",24
28048,99159,0,34685,"(47.56, 15.47)",183
28049,99170,0,13787,"(77.02, 38.53)",198
28050,99175,0,51269,"(48.51, 2.2)",211
28051,99180,0,55382,"(40.02, 32.54)",24
28052,99184,0,35736,"(40.02, 32.54)",43
28053,99199,0,94925,"(35.42, 139.0)",24
28054,99202,0,70927,"(28.36, 77.12)",153
28055,99206,0,76074,"(35.42, 139.0)",100
28056,99210,0,45920,"(77.02, 38.53)",100
28057,99213,0,65527,"(30.0, 31.17)",211
28058,99218,0,121237,"(35.42, 139.0)",140
28059,99219,0,52449,"(51.3, 0.07)",63
28060,99226,0,29846,"(48.51, 2.2)",140
28061,99234,0,164927,"(28.36, 77.12)",211
28062,99234,0,63904,"(37.35, 127.03)",74
28063,99246,0,122068,"(41.18, 2.06)",90
28064,99251,0,64422,"(6.15, 75.36)",24
28065,99262,0,143349,"(40.02, 32.54)",90
28066,99269,0,76685,"(37.35, 127.03)",114
28067,99270,0,151418,"(35.42, 139.0)",57
28068,99272,1,43049,"(28.36, 77.12)",57
28069,99273,0,79190,"(35.42, 139.0)",140
28070,99277,0,34179,"(21.3, 39.1)",57
28071,99277,0,254242,"(21.3, 39.1)",57
28072,99280,0,36381,"(35.42, 139.0)",159
28073,99290,1,75398,"(77.02, 38.53)",160
28074,99290,0,16975,"(35.42, 139.0)",160
28075,99292,0,140596,"(35.42, 139.0)",57
28076,99296,0,136219,"(48.51, 2.2)",160
28077,99303,0,122453,"(35.42, 139.0)",183
28078,99307,0,173822,"(40.02, 32.54)",183
28079,99313,0,76943,"(23.38, 102.33)",200
28080,99315,0,150473,"(77.02, 38.53)",26
28081,99318,0,88144,"(37.35, 127.03)",24
28082,99345,0,21133,"(13.5, 100.29)",26
28083,99349,0,41147,"(77.02, 38.53)",34
28084,99361,0,62609,"(77.02, 38.53)",43
28085,99362,0,45323,"(23.38, 102.33)",26
28086,99369,0,34644,"(49.13, 123.06)",209
28087,99372,0,196788,"(28.36, 77.12)",43
28088,99373,0,162772,"(77.02, 38.53)",209
28089,99378,0,88111,"(21.3, 39.1)",198
28090,99382,0,101839,"(77.02, 38.53)",113
28091,99384,0,49640,"(77.02, 38.53)",26
28092,99385,0,33125,"(40.02, 32.54)",38
28093,99386,0,200107,"(77.02, 38.53)",55
28094,99395,0,171599,"(77.02, 38.53)",24
28095,99398,1,64199,"(28.36, 77.12)",100
28096,99405,0,68320,"(6.12, 106.5)",101
28097,99408,0,204023,"(48.08, 11.35)",198
28098,99411,0,171978,"(6.12, 106.5)",102
28099,99418,0,48667,"(41.18, 2.06)",24
28100,99421,0,272930,"(77.02, 38.53)",102
28101,99425,0,42158,"(34.2, 58.3)",100
28102,99428,0,64165,"(77.02, 38.53)",160
28103,99431,0,52802,"(77.02, 38.53)",102
28104,99431,0,47567,"(47.56, 15.47)",55
28105,99431,0,30498,"(21.3, 39.1)",55
28106,99431,0,40634,"(34.2, 58.3)",102
28107,99431,0,93122,"(35.42, 139.0)",102
28108,99435,0,96763,"(28.36, 77.12)",102
28109,99442,0,20926,"(48.51, 2.2)",200
28110,99454,0,24562,"(6.12, 106.5)",100
28111,99459,0,69149,"(77.02, 38.53)",55
28112,99467,0,12936,"(35.42, 139.0)",73
28113,99470,0,75768,"(3.08, 101.42)",113
28114,99479,0,24363,"(6.12, 106.5)",38
28115,99484,0,33256,"(40.02, 32.54)",113
28116,99486,0,32215,"(77.02, 38.53)",101
28117,99487,0,231205,"(35.42, 139.0)",100
28118,99487,0,26964,"(14.37, 121.0)",101
28119,99489,0,29075,"(41.18, 2.06)",55
28120,99495,0,133566,"(35.42, 139.0)",164
28121,99498,0,84064,"(21.3, 39.1)",198
28122,99499,0,40241,"(48.51, 2.2)",164
28123,99505,0,132453,"(49.13, 123.06)",38
28124,99509,0,62238,"(41.18, 2.06)",149
28125,99511,0,116053,"(47.56, 15.47)",44
28126,99513,0,84387,"(35.42, 139.0)",149
28127,99515,0,224924,"(34.2, 58.3)",149
28128,99516,0,152022,"(35.42, 139.0)",145
28129,99519,0,100131,"(49.13, 123.06)",145
28130,99524,0,129522,"(40.02, 32.54)",209
